,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION
1155,-7413.921399999409,4864785.033399999,4,2,206,2
17922,-7667.3517999984315,4864936.670500003,3,0,217,2
532,-7363.228232070805,4864760.277467221,3,2,230,1
11437,-7536.435899998993,4864918.028399996,0,1,115,2
6410,-7424.753289464861,4864863.324751288,3,1,201,1
8624,-7633.469399999826,4864965.338399999,3,0,129,2
17622,-7632.033700000496,4864987.610399999,3,0,128,2
13252,-7321.03830000013,4864820.583800003,2,2,113,2
7975,-7316.86719999835,4864813.714900002,2,2,134,2
12182,-7541.168800000101,4864920.726800002,1,1,106,2
10525,-7533.837600000203,4864939.373000003,0,1,122,2
4445,-7355.502279676497,4864846.027787848,1,2,108,1
6826,-7352.664768945426,4864829.44932691,0,2,124,1
13596,-7367.458799999206,4864841.782799996,2,2,120,2
10077,-7383.733100000769,4864842.191699997,3,2,143,2
10006,-7594.264100000262,4864982.456100002,3,0,108,2
17475,-7639.7153999991715,4865007.160400003,1,0,126,2
14914,-7324.080699998885,4864817.717,1,2,129,2
6624,-7370.127824570984,4864839.087595038,0,2,130,1
6867,-7469.88919999823,4864815.057400003,2,1,210,2
6460,-7345.411800000817,4864829.5512000015,0,2,111,2
17357,-7637.5564999990165,4864907.466200002,3,0,207,2
7659,-7634.477000001818,4864984.097499996,1,0,115,2
3634,-7303.794295821339,4864812.44148691,1,2,114,1
1036,-7336.700399998575,4864764.478799999,3,2,246,2
12528,-7312.662200000137,4864807.624899998,4,2,121,2
18900,-7388.631314467639,4864843.906318991,0,2,134,1
9580,-7637.5564999990165,4864907.466200002,3,0,207,2
1520,-7510.613928113134,4864872.71367608,2,1,9,1
7756,-7589.062399998307,4864985.529100001,3,0,110,2
7787,-7646.775800000876,4864926.0546,3,0,214,2
9272,-7391.93019238487,4864841.240641913,2,2,101,1
17149,-7638.843199998141,4864999.3684,0,0,127,2
4332,-7316.4574000015855,4864800.7843,1,2,135,2
18138,-7637.842599999159,4865000.627700001,2,0,129,2
12563,-7363.282299999148,4864844.0207,4,2,110,2
12994,-7568.86100000143,4864876.416199997,1,1,111,2
11623,-7363.289747696371,4864835.294131495,2,2,122,1
13402,-7321.03830000013,4864820.583800003,2,2,113,2
934,-7407.379599999636,4864799.6941,3,2,201,2
9945,-7616.688900001346,4864976.028099999,2,0,102,2
19020,-7359.913360092789,4864833.420775658,0,2,127,1
5523,-7357.6981999985865,4864840.922600001,0,2,140,2
2942,-7324.080699998885,4864817.717,4,2,138,2
374,-7461.524049259721,4864852.0464766035,2,1,217,1
120,-7528.816401548684,4864959.430612221,2,1,104,1
1738,-7394.577824883163,4864836.924705662,3,2,140,1
18759,-7355.502279676497,4864846.027787848,1,2,108,1
5324,-7360.5392999984315,4864837.943800002,0,2,128,2
2301,-7354.719900000841,4864761.8244,3,2,235,2
5590,-7423.060899998993,4864877.686099999,3,1,202,2
15991,-7632.033700000496,4864987.610399999,3,0,128,2
16397,-7659.935300000012,4864938.7962,1,0,214,2
2089,-7312.662200000137,4864807.624899998,3,2,133,2
6261,-7377.078269988298,4864842.961438999,0,2,132,1
11910,-7363.159000001848,4864768.471699998,1,2,224,2
9383,-7667.339800000191,4864936.697800003,0,0,211,2
13281,-7367.458799999206,4864841.782799996,2,2,120,2
14922,-7349.546000000089,4864836.3998000035,1,2,110,2
9051,-7648.530400000513,4864942.806100003,2,0,231,2
6869,-7457.927200000732,4864831.2908999985,2,1,212,2
8091,-7637.177999999374,4864993.520599999,1,0,118,2
760,-7354.719900000841,4864761.8244,3,2,235,2
1870,-7386.105999998747,4864837.9142,3,2,101,2
16852,-7641.771899998189,4864922.445900002,0,0,232,2
10572,-7318.160399999469,4864814.879600003,3,2,126,2
16073,-7641.030099999159,4865006.826700002,0,0,129,2
7525,-7310.02950000018,4864815.141199999,2,2,116,2
5966,-7364.838899999857,4864844.884199998,0,2,139,2
13593,-7359.331099998206,4864837.273500003,2,2,123,2
3189,-7347.108300000428,4864748.045599997,3,2,240,2
14047,-7321.03830000013,4864820.583800003,2,2,113,2
4223,-7466.445299256593,4864859.364375353,0,1,10,1
9130,-7638.807999998331,4864907.044100001,3,0,212,2
18948,-7307.774300001563,4864814.599399999,0,2,121,2
16159,-7643.428199999034,4864927.950800002,2,0,202,2
18911,-7367.409899998456,4864841.755599998,0,2,130,2
17690,-7646.244600001723,4864925.928999998,0,0,222,2
10948,-7639.690999999642,4864914.912799999,3,0,205,2
14262,-7562.192000001669,4864866.774599999,1,1,108,2
7355,-7640.679200001061,4864913.532200001,3,0,213,2
3884,-7381.686900001019,4864845.7553,1,2,102,2
1929,-7390.761199999601,4864835.141000004,3,2,141,2
9554,-7637.177999999374,4864993.520599999,3,0,118,2
13317,-7549.37943457067,4864878.413713895,1,1,107,1
3809,-7466.445299256593,4864859.364375353,0,1,10,1
4235,-7457.665500000118,4864823.6099999985,0,1,247,2
18045,-7638.807999998331,4864907.044100001,1,0,211,2
12851,-7496.014100000262,4864901.8967999965,1,1,13,2
10981,-7523.494399998337,4864951.885300003,0,1,107,2
3636,-7308.779111966491,4864804.134827018,1,2,133,1
15704,-7425.661100000143,4864873.132700004,1,1,201,2
10660,-7363.282299999148,4864844.0207,2,2,107,2
8323,-7516.413621235639,4864937.650390036,1,1,102,1
104,-7352.9321568608275,4864754.565126285,3,2,236,1
3266,-7468.870245195925,4864827.937682956,0,1,248,1
10909,-7633.386599998921,4864970.1708,3,0,131,2
16254,-7632.033700000496,4864987.610399999,3,0,128,2
14856,-7421.145399998874,4864865.389200002,0,1,220,2
2092,-7317.526099998503,4864794.559299998,3,2,137,2
17127,-7661.896899998189,4864934.618799998,0,0,220,2
13407,-7308.869500000029,4864814.4614999965,2,2,117,2
16824,-7682.084399998189,4864930.865400001,3,0,226,2
12456,-7334.819400001317,4864828.2295999965,4,2,115,2
9933,-7642.445999998598,4865016.687799999,2,0,125,2
12014,-7316.86719999835,4864813.714900002,1,2,131,2
5253,-7457.927200000732,4864831.2908999985,2,1,212,2
12868,-7316.4574000015855,4864800.7843,4,2,123,2
1937,-7377.096400000155,4864854.1538999975,3,2,105,2
16618,-7609.2503999993205,4864978.160700001,1,0,104,2
18902,-7377.830699998885,4864852.706600003,0,2,137,2
12795,-7332.1088000014415,4864822.170999996,4,2,135,2
14560,-7376.317116655409,4864861.7561028525,1,2,105,1
2863,-7398.11080000177,4864785.8972999975,3,2,211,2
1309,-7523.628199998288,4864951.958300002,2,1,104,2
6469,-7316.835799999535,4864813.697499998,0,2,104,2
13350,-7316.680700000374,4864814.058700003,3,2,127,2
18462,-7641.3297999985525,4864920.629500002,3,0,204,2
18312,-7644.034899998456,4864930.066799998,1,0,201,2
8155,-7643.428199999034,4864927.950800002,2,0,202,2
3999,-7458.381099998952,4864852.149700001,1,1,215,2
67,-7405.100900001824,4864789.7755,3,2,207,2
3839,-7424.804142381996,4864898.435409412,0,1,237,1
11290,-7633.236699998379,4864965.063299999,2,0,132,2
9101,-7640.98050000146,4865006.785599999,3,0,121,2
6955,-7453.059500001371,4864828.6049000025,2,1,207,2
10355,-7639.7153999991715,4865007.160400003,1,0,126,2
7552,-7330.786899998784,4864821.437299997,2,2,130,2
505,-7403.73600000143,4864789.018399999,3,2,209,2
11183,-7616.5560000017285,4864975.878600001,0,0,113,2
18836,-7352.555199999361,4864833.5141,0,2,124,2
12052,-7308.779111966491,4864804.134827018,1,2,133,1
7781,-7637.5564999990165,4864907.466200002,3,0,207,2
15504,-7408.714525613935,4864892.911716394,1,1,203,1
2696,-7348.8982000015685,4864756.556000002,3,2,238,2
6520,-7390.548551443963,4864840.4913816005,0,2,133,1
15765,-7661.896899998189,4864934.618799998,0,0,220,2
12179,-7474.553700000048,4864866.8565,1,1,16,2
9325,-7324.080699998885,4864817.717,2,2,132,2
9534,-7683.855900000781,4864930.357900001,2,0,226,2
13132,-7360.497299998999,4864837.920500003,2,2,122,2
3546,-7450.481994569302,4864817.724448785,0,1,247,1
15809,-7611.0564999990165,4864981.801700003,0,0,120,2
11873,-7339.191616758703,4864755.2508204505,1,2,216,1
17652,-7691.338399998844,4864928.212899998,3,0,223,2
14653,-7366.037799999118,4864845.549400002,1,2,107,2
18278,-7603.5650999993095,4864979.790100001,1,0,105,2
8650,-7642.445999998598,4865016.687799999,3,0,123,2
2658,-7317.526099998503,4864794.559299998,4,2,142,2
12927,-7381.686900001019,4864845.7553,2,2,102,2
6139,-7405.681699998677,4864801.905699998,0,2,201,2
13708,-7380.866799999028,4864847.233599998,2,2,103,2
19337,-7474.670000001788,4864865.918799996,3,1,12,2
8141,-7596.6486999988565,4864983.354699999,2,0,112,2
17617,-7642.445999998598,4865016.687799999,3,0,123,2
3203,-7381.754700001329,4864845.757299997,4,2,103,2
15719,-7466.963700000197,4864820.413199998,1,1,210,2
2203,-7331.918400000781,4864822.512199998,3,2,122,2
19905,-7527.402600001544,4864929.238300003,3,1,101,2
19453,-7516.841499999165,4864889.291000001,3,1,13,2
10540,-7375.028700001538,4864855.459899999,3,2,106,2
2625,-7352.339699998499,4864837.949699998,4,2,113,2
1513,-7506.731899999082,4864850.683999999,2,1,4,2
6456,-7352.555199999361,4864833.5141,0,2,124,2
5759,-7423.048200000077,4864877.7091000015,2,1,202,2
17326,-7596.6486999988565,4864983.354699999,3,0,112,2
5843,-7345.411800000817,4864829.5512000015,0,2,111,2
14583,-7372.802999999374,4864849.302699998,1,2,106,2
450,-7562.186200000346,4864866.785099998,2,1,109,2
2837,-7353.723400000484,4864834.1625000015,4,2,130,2
6649,-7316.835799999535,4864813.697499998,0,2,104,2
8066,-7641.3297999985525,4864920.629500002,1,0,204,2
2689,-7363.996100001038,4864764.880800001,3,2,228,2
7400,-7377.096400000155,4864854.1538999975,3,2,105,2
10162,-7562.192000001669,4864866.774599999,1,1,108,2
7164,-7641.28579999879,4864920.750600003,0,0,231,2
11608,-7324.582886133344,4864813.8198470175,2,2,132,1
676,-7521.867186445744,4864889.477093995,2,1,29,1
11666,-7330.786899998784,4864821.437299997,1,2,127,2
915,-7469.7391000017515,4864864.291500002,2,1,18,2
8501,-7643.428199999034,4864927.950800002,1,0,202,2
211,-7356.0102000012985,4864762.5402000025,3,2,233,2
3904,-7327.929099999367,4864824.406999998,1,2,112,2
15667,-7426.938324466348,4864864.108050242,0,1,216,1
8591,-7646.286299999803,4864932.3486,2,0,234,2
16612,-7616.688900001346,4864976.028099999,1,0,102,2
6717,-7367.409899998456,4864841.755599998,0,2,130,2
10823,-7616.670099999756,4864979.499200001,1,0,114,2
1323,-7559.497299998999,4864887.650399998,2,1,112,2
15213,-7366.242400001734,4864841.108000003,1,2,118,2
17271,-7683.855900000781,4864930.357900001,2,0,226,2
1547,-7502.826900001615,4864860.174599998,2,1,3,2
786,-7521.867186445744,4864889.477093995,2,1,29,1
2205,-7325.052900001408,4864818.703599997,3,2,124,2
8787,-7536.565799999982,4864934.328000002,1,1,106,2
17425,-7632.238800000399,4864988.249200001,0,0,134,2
14519,-7376.317116655409,4864861.7561028525,1,2,105,1
17880,-7594.736999999732,4864983.902400002,3,0,111,2
5632,-7357.6981999985865,4864840.922600001,0,2,140,2
5834,-7316.835799999535,4864813.697499998,0,2,104,2
18097,-7682.559099998325,4864932.3116,2,0,222,2
8777,-7519.0086999982595,4864949.4529,1,1,103,2
2815,-7377.846599999814,4864852.802199997,4,2,105,2
10324,-7641.812300000341,4864922.313900001,1,0,203,2
10126,-7311.919399999082,4864808.963799998,3,2,132,2
11980,-7384.873199999332,4864780.518600002,1,2,204,2
14559,-7377.078269988298,4864842.961438999,1,2,115,1
18420,-7632.1528999991715,4864981.863899998,2,0,140,2
11301,-7640.98050000146,4865006.785599999,2,0,123,2
7048,-7457.755499999971,4864815.285700001,2,1,208,2
10157,-7535.209515403956,4864948.090411805,1,1,105,1
9886,-7689.513399999589,4864928.736100003,1,0,223,2
2272,-7413.955299999566,4864787.794299996,3,2,205,2
619,-7406.063099998981,4864788.219300002,3,2,208,2
16875,-7622.054600000381,4864976.294200003,0,0,111,2
7398,-7381.754700001329,4864845.757299997,3,2,102,2
13108,-7314.132500000298,4864816.752599998,2,2,115,2
3113,-7376.904599998145,4864852.029399999,4,2,106,2
13877,-7349.546000000089,4864836.399899997,2,2,108,2
10301,-7675.352499999107,4864932.862899996,0,0,219,2
3497,-7308.779111966491,4864804.134827018,1,2,133,1
16982,-7669.247800000012,4864936.126800002,2,0,219,2
14278,-7545.474832799286,4864929.947813578,1,1,106,1
1896,-7329.376800000668,4864825.210199997,3,2,129,2
15206,-7379.799400001764,4864849.157899998,1,2,103,2
14204,-7363.282299999148,4864844.0207,2,2,107,2
18539,-7304.483600001782,4864820.875299999,0,2,122,2
12090,-7506.762699998915,4864850.701899998,1,1,4,2
19348,-7503.662099998443,4864884.812600002,3,1,1,2
18914,-7365.719614882021,4864851.11348962,0,2,139,1
10576,-7316.680700000374,4864814.058700003,3,2,127,2
5819,-7369.223544884473,4864761.381877743,0,2,205,1
1431,-7571.093400001526,4864871.7184000015,2,1,110,2
12506,-7474.495200000703,4864891.586599998,1,1,25,2
2185,-7359.148499999195,4864841.7272000015,3,2,109,2
17546,-7675.371700000018,4864932.7897000015,2,0,228,2
12555,-7385.526399999857,4864838.958999999,4,2,101,2
8833,-7372.802900001408,4864849.3028,2,2,106,2
12862,-7533.837600000203,4864939.373000003,1,1,105,2
17532,-7661.753100000322,4864938.275399998,2,0,217,2
3715,-7426.483600001782,4864899.974799998,0,1,238,2
19231,-7337.716099999845,4864825.2817,1,2,125,2
853,-7384.211300000548,4864776.0964,3,2,222,2
13602,-7373.052799999715,4864844.886500001,2,2,119,2
805,-7506.529300000519,4864862.554300003,2,1,8,2
10824,-7609.2503999993205,4864978.160700001,1,0,104,2
1898,-7337.5278999991715,4864825.624499999,3,2,121,2
8740,-7345.42330000177,4864829.557700002,3,2,119,2
4419,-7435.137299999595,4864861.7101000035,1,1,201,2
18613,-7311.919399999082,4864808.963799998,1,2,132,2
17397,-7661.896899998189,4864934.618799998,0,0,220,2
10048,-7674.97230000049,4864934.486199996,3,0,219,2
6705,-7380.90700000152,4864847.1611,0,2,136,2
10945,-7650.165600001811,4864937.056900002,3,0,234,2
14762,-7426.627799998969,4864896.057800001,0,1,249,2
8024,-7641.624600000678,4865008.901500002,0,0,130,2
8272,-7376.317116655409,4864861.7561028525,3,2,106,1
3730,-7425.661100000143,4864873.132700004,1,1,201,2
2369,-7411.2507000006735,4864792.7678999975,3,2,203,2
7691,-7641.5731999985865,4865008.853,2,0,124,2
12113,-7316.86719999835,4864813.714900002,4,2,140,2
4460,-7303.794295821339,4864812.44148691,1,2,114,1
4874,-7346.1825999990115,4864759.0534000015,0,2,206,2
270,-7336.700399998575,4864764.478799999,3,2,246,2
15182,-7435.137299999595,4864861.7101000035,1,1,201,2
1997,-7383.733100000769,4864842.191699997,3,2,143,2
12791,-7330.786899998784,4864821.437299997,4,2,136,2
12218,-7352.520300000906,4864833.494800001,4,2,131,2
15083,-7435.137299999595,4864861.7101000035,1,1,201,2
14820,-7316.4574000015855,4864800.7843,1,2,135,2
10195,-7377.061700001359,4864851.720700003,2,2,105,2
14870,-7425.728100001811,4864901.3354,0,1,239,2
12440,-7527.402600001544,4864929.238300003,1,1,101,2
16051,-7661.735899999738,4864938.303900003,0,0,209,2
12496,-7506.762699998915,4864850.701899998,1,1,4,2
13735,-7312.981300000101,4864798.747699998,2,2,138,2
1659,-7405.079300001264,4864791.728799999,2,2,220,2
6784,-7417.558400001377,4864893.060199998,3,1,202,2
8990,-7639.7153999991715,4865007.160400003,1,0,126,2
14481,-7317.526099998503,4864794.559299998,3,2,137,2
2645,-7352.520300000906,4864833.494800001,4,2,131,2
4905,-7537.321899998933,4864895.775700003,3,1,113,2
12240,-7349.546000000089,4864836.3998000035,4,2,114,2
7099,-7338.753299999982,4864825.8571000025,0,2,110,2
2539,-7309.517499998212,4864813.293499999,4,2,143,2
12453,-7325.23409999907,4864818.356799996,4,2,137,2
665,-7559.497299998999,4864887.650399998,2,1,112,2
14175,-7366.242400001734,4864841.108000003,3,2,114,2
3194,-7337.394799999893,4864763.226999998,3,2,245,2
3019,-7359.148499999195,4864841.7271,4,2,111,2
1161,-7406.063099998981,4864788.219300002,4,2,208,2
17005,-7609.2503999993205,4864978.160700001,2,0,104,2
2552,-7374.347500000149,4864845.604699999,4,2,124,2
3401,-7468.870245195925,4864827.937682956,0,1,248,1
2209,-7309.517499998212,4864813.293499999,3,2,131,2
1279,-7399.109700001776,4864784.361699998,4,2,212,2
17359,-7639.180100001396,4864913.130099997,3,0,206,2
16347,-7596.2032000012705,4864981.900200002,1,0,107,2
1842,-7318.160399999469,4864814.879600003,3,2,126,2
889,-7564.196299999952,4864887.1932,2,1,111,2
9320,-7313.065520714968,4864792.170037955,2,2,139,1
4049,-7317.617266863584,4864809.973069936,1,2,131,1
3293,-7431.146403320135,4864886.352100247,0,1,228,1
6815,-7366.751436967404,4864837.214649305,0,2,129,1
14172,-7360.497299998999,4864837.920500003,3,2,115,2
15450,-7458.381099998952,4864852.149700001,0,1,213,2
11570,-7377.296035300941,4864860.055810973,2,2,105,1
19041,-7310.764899998902,4864807.6461,0,2,125,2
9604,-7530.600900001824,4864928.6520000035,0,1,116,2
6056,-7333.1832000017175,4864822.766999997,0,2,108,2
19845,-7394.577824883163,4864836.924705662,1,2,140,1
16332,-7638.067699998617,4865000.620200002,0,0,133,2
7684,-7632.1528999991715,4864981.863899998,2,0,140,2
9213,-7316.680700000374,4864814.058700003,3,2,127,2
12722,-7385.526399999857,4864838.958999999,4,2,101,2
17568,-7594.736999999732,4864983.902400002,2,0,111,2
11842,-7324.080699998885,4864817.717,1,2,129,2
101,-7363.228232070805,4864760.277467221,3,2,230,1
6816,-7360.5392999984315,4864837.943800002,0,2,128,2
199,-7376.4010000005355,4864773.852899998,3,2,223,2
13758,-7367.458799999206,4864841.782799996,2,2,120,2
17076,-7633.386599998921,4864970.1708,3,0,131,2
14664,-7317.012499999255,4864795.1489999965,1,2,136,2
14324,-7318.160399999469,4864814.879600003,3,2,126,2
2610,-7405.22580000013,4864808.256200002,3,2,253,2
16355,-7637.256999999285,4864949.814300002,0,0,102,2
5036,-7316.835799999535,4864813.697499998,0,2,104,2
3595,-7432.44810000062,4864883.152999997,1,1,205,2
634,-7374.294482905418,4864777.897182643,3,2,223,1
11475,-7366.242400001734,4864841.108000003,3,2,114,2
8809,-7549.37943457067,4864878.413713895,1,1,107,1
18204,-7684.298099998385,4864931.813000001,3,0,222,2
12378,-7352.520300000906,4864833.494800001,4,2,131,2
5521,-7345.411800000817,4864829.5512000015,0,2,111,2
3849,-7426.483600001782,4864899.974799998,0,1,238,2
2003,-7367.458799999206,4864841.782799996,3,2,113,2
522,-7383.265599999577,4864777.661399998,3,2,221,2
11217,-7685.723499998449,4864929.890299998,0,0,218,2
785,-7516.841499999165,4864889.291000001,2,1,28,2
16591,-7638.843199998141,4864999.3684,0,0,127,2
1569,-7519.152399998158,4864949.532200001,2,1,103,2
12688,-7533.837600000203,4864939.373000003,1,1,105,2
13270,-7324.080699998885,4864817.717,2,2,132,2
15250,-7460.279699999839,4864824.969700001,0,1,248,2
19836,-7336.944299999624,4864764.039300002,1,2,218,2
6650,-7321.8462610281995,4864826.773397222,0,2,103,1
10661,-7330.668299999088,4864825.926600002,2,2,110,2
10549,-7370.01060000062,4864847.753600001,3,2,107,2
18285,-7601.616200000048,4864980.348899998,1,0,106,2
18593,-7307.774300001563,4864814.599399999,0,2,121,2
10608,-7528.608068633825,4864959.505251184,1,1,104,1
6735,-7352.555199999361,4864833.5141,0,2,124,2
10065,-7533.837600000203,4864939.373000003,0,1,122,2
15762,-7676.627099998294,4864934.035599999,0,0,214,2
3870,-7408.714525613935,4864892.911716394,1,1,203,1
6570,-7311.829500000924,4864805.7271,0,2,120,2
13722,-7321.03830000013,4864820.583800003,2,2,113,2
2805,-7331.747999999671,4864767.318000004,3,2,247,2
1160,-7403.73600000143,4864789.018399999,4,2,209,2
11022,-7338.66330000013,4864826.254299998,3,2,120,2
11658,-7308.779111966491,4864804.134827018,1,2,133,1
7671,-7641.899399999529,4865014.780100003,1,0,124,2
1733,-7331.400499999522,4864768.478600003,2,2,211,2
17439,-7611.0564999990165,4864981.801700003,0,0,120,2
7798,-7682.084399998189,4864930.865400001,3,0,226,2
2661,-7413.154800001532,4864789.236699998,3,2,204,2
14093,-7394.797230612487,4864837.578821808,2,2,143,1
7129,-7611.0564999990165,4864981.801700003,0,0,120,2
7917,-7568.053527798504,4864892.154664098,1,1,110,1
17571,-7635.040800001472,4864986.063900001,2,0,118,2
